time,lat,lon,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1989-02-12T23:44:55.490Z,30.041,89.958,33,3.5,mb,,,,1.4,us,usp0003rup,2014-11-07T00:43:36.012Z,"73 km W of Dêqên, China",earthquake,,,,1,reviewed,us,us
1989-02-06T13:09:05.110Z,30.052,90.124,10,3.8,mb,,,,1.4,us,usp0003rmb,2014-11-07T00:43:34.455Z,"58 km W of Dêqên, China",earthquake,,,,1,reviewed,us,us
1989-02-05T10:43:35.750Z,30.049,90.113,10,3.9,mb,,,,1.3,us,usp0003rk0,2014-11-07T00:43:33.917Z,"59 km W of Dêqên, China",earthquake,,,,2,reviewed,us,us
1989-02-04T13:46:08.060Z,30.144,90.115,10,3.8,mb,,,,0.8,us,usp0003rhu,2014-11-07T00:43:33.348Z,"61 km WNW of Dêqên, China",earthquake,,,,1,reviewed,us,us
1989-02-04T07:15:55.950Z,30.178,90.122,10,4.2,mb,,,,1.5,us,usp0003rhf,2014-11-07T00:43:33.214Z,"62 km WNW of Dêqên, China",earthquake,,,,1,reviewed,us,us
1989-02-03T22:10:01.650Z,30.263,90.003,10,4.2,mb,,,,1.3,us,usp0003rh3,2014-11-07T00:43:33.132Z,"76 km WNW of Dêqên, China",earthquake,,,,2,reviewed,us,us
1989-02-03T17:49:58.630Z,30.231,89.958,10,5.4,mw,,,,1.3,us,usp0003rgu,2022-04-28T20:24:01.362Z,"79 km WNW of Dêqên, China",earthquake,,,,,reviewed,us,hrv
1989-01-27T11:03:30.780Z,30.988,78.655,33,3.7,mb,,,,1.1,us,usp0003r9c,2014-11-07T00:43:29.191Z,"35 km NE of Uttark?shi, India",earthquake,,,,3,reviewed,us,us
1988-12-27T02:56:03.850Z,27.887,87.773,64.6,4.6,mb,,,,1.3,us,usp0003q7f,2014-11-07T00:43:19.280Z,"79 km NE of Kh??db?ri??, Nepal",earthquake,,13.5,,5,reviewed,us,us
1988-12-26T11:11:11.040Z,30.611,77.981,33,4.2,mb,,,,1,us,usp0003q6x,2014-11-07T00:43:19.244Z,"15 km SE of Chakr?ta, India",earthquake,,,,5,reviewed,us,us
1988-12-20T09:45:43.690Z,27.624,91.154,33.5,5,mb,,,,1,us,usp0003q07,2022-04-28T20:29:41.969Z,"5 km SSW of Lhuentse, Bhutan",earthquake,,9.4,,21,reviewed,us,us
1988-12-15T23:14:24.520Z,29.118,81.636,112,4.5,mb,,,,1.1,us,usp0003pw0,2014-11-07T00:43:17.436Z,"31 km NNW of Dailekh, Nepal",earthquake,,32.5,,8,reviewed,us,us
1988-12-13T06:29:15.890Z,27.139,87.808,33,4,mb,,,,1.2,us,usp0003ptp,2014-11-07T00:43:17.161Z,"28 km NNW of Il?m, Nepal",earthquake,,,,2,reviewed,us,us
1988-12-07T09:06:40.250Z,31.694,83.504,33,4.8,mb,,,,1.1,us,usp0003pms,2014-11-07T00:43:16.178Z,"271 km NE of Burang, China",earthquake,,,,5,reviewed,us,us
1988-12-02T16:59:13.310Z,29.554,81.164,33,4.5,mb,,,,1.4,us,usp0003pez,2014-11-07T00:43:13.317Z,"39 km NE of Dipayal, Nepal",earthquake,,,,3,reviewed,us,us
1988-11-14T09:03:11.420Z,30.161,82.137,101.2,4.5,mb,,,,1.1,us,usp0003nut,2014-11-07T00:43:06.263Z,"93 km E of Burang, China",earthquake,,17.5,,4,reviewed,us,us
1988-10-29T09:10:52.550Z,27.871,85.648,17.6,5.2,mw,,,,1,us,usp0003nb0,2022-04-28T20:34:30.939Z,"21 km NE of Nagarkot, Nepal",earthquake,,,,,reviewed,us,hrv
1988-10-24T16:07:21.710Z,31.684,85.214,33,4.3,mb,,,,1.2,us,usp0003n5j,2014-11-07T00:42:59.402Z,"261 km N of Saga, China",earthquake,,,,5,reviewed,us,us
1988-09-27T19:10:10.700Z,27.175,88.293,33,5,ms,,,,1.1,us,usp0003mae,2022-04-28T20:36:39.570Z,"7 km W of Namchi, India",earthquake,,,,2,reviewed,us,us
1988-09-21T13:51:14.770Z,28.715,85.568,53.8,4.7,mb,,,,1.2,us,usp0003m54,2014-11-07T00:42:50.070Z,"75 km SSE of Saga, China",earthquake,,12,,10,reviewed,us,us
1988-09-02T06:35:33.130Z,26.616,86.518,33,4.4,mb,,,,1.3,us,usp0003kkt,2014-11-07T00:42:45.249Z,"12 km SSE of Lah?n, Nepal",earthquake,,,,4,reviewed,us,us
1988-09-01T22:04:11.240Z,26.766,86.564,33,4.6,mb,,,,1.4,us,usp0003kkm,2014-11-07T00:42:44.897Z,"9 km ENE of Lah?n, Nepal",earthquake,,,,1,reviewed,us,us
1988-08-24T09:55:33.620Z,26.746,86.549,33,4.7,mb,,,,0.8,us,usp0003kbq,2014-11-07T00:42:42.235Z,"7 km ENE of Lah?n, Nepal",earthquake,,,,4,reviewed,us,us
1988-08-22T11:34:33.340Z,26.662,86.916,33,4.3,mb,,,,0.5,us,usp0003k95,2014-11-07T00:42:41.949Z,"19 km NNW of B?rpur, India",earthquake,,,,1,reviewed,us,us
1988-08-20T23:09:09.560Z,26.755,86.616,57.4,6.9,mw,,,,1.1,us,usp0003k6t,2022-04-28T20:39:02.824Z,"9 km WSW of Triyuga, Nepal",earthquake,,,,,reviewed,us,hrv
1988-07-27T07:07:42.910Z,31.605,78.627,33,4.4,mb,,,,1,us,usp0003j9a,2014-11-07T00:42:33.008Z,"79 km E of Sar?han, India",earthquake,,,,3,reviewed,us,us
1988-07-05T07:36:26.940Z,28.137,91.252,60.9,4.9,mb,,,,0.9,us,usp0003hkn,2014-11-07T00:42:28.558Z,"52 km N of Lhuentse, Bhutan",earthquake,,6.5,,29,reviewed,us,us
1988-06-12T10:15:47.430Z,28.477,82.354,33,4.8,mb,,,,1.2,us,usp0003gxf,2022-04-28T20:44:08.261Z,"27 km NNW of Besisahar, Nepal",earthquake,,,,21,reviewed,us,us
1988-06-09T12:11:49.840Z,30.654,79.216,25.2,4.8,mb,,,,0.9,us,usp0003gua,2014-11-07T00:42:18.603Z,"32 km NW of P?palkoti, India",earthquake,,8.1,,13,reviewed,us,us
1988-05-26T16:30:05.770Z,27.415,88.558,43.4,4.7,mb,,,,1.1,us,usp0003gdr,2014-11-07T00:42:11.652Z,"11 km SSE of Mangan, India",earthquake,,11.9,,6,reviewed,us,us
1988-05-15T20:23:05.700Z,29.862,80.479,25.7,4.8,mb,,,,1.1,us,usp0003fzk,2014-11-07T00:42:09.239Z,"4 km WNW of Dh?rchula, India",earthquake,,13.1,,24,reviewed,us,us
1988-05-02T13:26:19.550Z,26.983,84.381,94.7,3.8,mb,,,,0.7,us,usp0003fku,2014-11-07T00:42:03.181Z,"20 km SSE of R?mnagar, India",earthquake,,6.7,,4,reviewed,us,us
1988-04-25T16:04:02.760Z,26.817,86.625,66.8,4.8,mb,,,,1.3,us,usp0003fbz,2014-11-07T00:41:59.088Z,"7 km WNW of Triyuga, Nepal",earthquake,,8.8,,4,reviewed,us,us
1988-04-20T06:40:25.910Z,27.042,86.694,54.8,5.4,mb,,,,0.9,us,usp0003f6g,2022-04-28T20:49:48.130Z,"27 km N of Triyuga, Nepal",earthquake,,3,,68,reviewed,us,us
1988-04-11T12:11:31.030Z,27.516,85.86,38.5,4.9,mb,,,,1.4,us,usp0003exq,2014-11-07T00:41:56.908Z,"33 km ESE of Dhulikhel, Nepal",earthquake,,9.9,,6,reviewed,us,us
1988-04-09T12:57:55.860Z,29.779,86.909,33,4.5,mb,,,,1.1,us,usp0003ev2,2014-11-07T00:41:56.705Z,"170 km ENE of Saga, China",earthquake,,,,7,reviewed,us,us
1988-04-06T11:28:32.830Z,28.231,92.529,19.2,4.2,mb,,,,1.3,us,usp0003er5,2014-11-07T00:41:55.960Z,"94 km NE of Tawang, India",earthquake,,7.7,,1,reviewed,us,us
1988-03-19T11:24:26.220Z,29.147,81.62,89.6,4.3,mb,,,,1.1,us,usp0003e3s,2014-11-07T00:41:48.866Z,"34 km NNW of Dailekh, Nepal",earthquake,,17.3,,2,reviewed,us,us
1988-03-13T11:13:49.550Z,28.903,81.359,90.3,4.3,mb,,,,1.6,us,usp0003dx6,2014-11-07T00:41:48.028Z,"34 km W of Dailekh, Nepal",earthquake,,19.5,,4,reviewed,us,us
1988-02-17T06:30:13.180Z,27.139,92.216,44.3,4.8,mb,,,,1.2,us,usp0003d3f,2022-04-28T20:54:01.397Z,"24 km SW of Bomdila, India",earthquake,,9.2,,14,reviewed,us,us
1988-02-12T01:41:15.160Z,30.515,82.887,33,4.6,mb,,,,1,us,usp0003cys,2014-11-07T00:41:39.282Z,"153 km NNE of Jumla, Nepal",earthquake,,,,5,reviewed,us,us
1988-02-05T23:44:15.900Z,31.554,85.733,33,3.2,mb,,,,0.1,us,usp0003csa,2014-11-07T00:41:37.831Z,"252 km NNE of Saga, China",earthquake,,,,1,reviewed,us,us
1988-01-23T15:37:29.390Z,29.476,81.612,33,4.7,mb,,,,1.6,us,usp0003cb0,2014-11-07T00:41:32.201Z,"59 km WNW of Jumla, Nepal",earthquake,,,,4,reviewed,us,us
1988-01-10T06:31:42.210Z,29.868,90.482,10,4.8,mb,,,,1.4,us,usp0003by9,2014-11-07T00:41:30.237Z,"25 km WSW of Dêqên, China",earthquake,,,,3,reviewed,us,us
1988-01-10T06:18:33.850Z,29.714,90.39,33,4.4,mb,,,,0.9,us,usp0003by7,2014-11-07T00:41:30.228Z,"41 km SW of Dêqên, China",earthquake,,,,6,reviewed,us,us
1987-12-12T05:48:58.140Z,29.783,90.365,33,4.8,mb,,,,1.2,us,usp0003b7a,2014-11-07T00:41:22.963Z,"39 km WSW of Dêqên, China",earthquake,,,,4,reviewed,us,us
1987-11-25T19:20:39.840Z,27.95,85.879,33,4.6,mb,,,,1.3,us,usp0003ajb,2014-11-07T00:41:15.747Z,"7 km W of Kod?ri??, Nepal",earthquake,,,,1,reviewed,us,us
1987-11-01T14:37:44.280Z,29.688,90.003,33,4.3,mb,,,,1.1,us,usp00039tk,2014-11-07T00:41:10.015Z,"75 km WSW of Dêqên, China",earthquake,,,,2,reviewed,us,us
1987-10-15T16:22:50.400Z,27.335,92.948,49.6,4.7,mb,,,,1.5,us,usp000399r,2014-11-07T00:41:05.362Z,"52 km E of Bomdila, India",earthquake,,13.2,,7,reviewed,us,us
1987-10-06T22:18:17.500Z,29.856,90.484,10,5,mb,,,,1.1,us,usp000391p,2014-11-07T00:41:03.851Z,"25 km WSW of Dêqên, China",earthquake,,,,10,reviewed,us,us
1987-09-29T21:12:28.800Z,29.819,90.435,33,4.5,mb,,,,1.2,us,usp00038uf,2014-11-07T00:40:58.660Z,"31 km WSW of Dêqên, China",earthquake,,,,3,reviewed,us,us
1987-09-29T17:30:28.450Z,29.853,90.437,33,4.7,mb,,,,1.3,us,usp00038ua,2014-11-07T00:40:58.630Z,"29 km WSW of Dêqên, China",earthquake,,,,3,reviewed,us,us
1987-09-26T01:03:03.060Z,29.824,90.452,33,4.4,mb,,,,0.6,us,usp00038qm,2014-11-07T00:40:58.175Z,"29 km WSW of Dêqên, China",earthquake,,,,4,reviewed,us,us
1987-09-25T23:16:30.700Z,29.866,90.44,33,5,mw,,,,1.1,us,usp00038qg,2022-04-27T21:36:09.286Z,"28 km WSW of Dêqên, China",earthquake,,,,,reviewed,us,hrv
1987-09-06T23:38:52.400Z,26.689,93.414,43.8,5.1,mb,,,,0.9,us,usp000385k,2022-04-27T21:34:56.874Z,"19 km WNW of Bok?kh?t, India",earthquake,,,,50,reviewed,us,us
1987-08-21T00:26:07.040Z,31.723,80.183,54.8,4.7,mb,,,,1.3,us,usp00037p4,2014-11-07T00:40:49.301Z,"142 km NNE of Josh?math, India",earthquake,,14.9,,19,reviewed,us,us
1987-08-09T21:15:00.010Z,29.502,83.714,47.5,5.6,mw,,,,1,us,usp00037d9,2022-04-27T21:37:09.503Z,"119 km N of Chitre, Nepal",earthquake,,7.8,,,reviewed,us,hrv
1987-07-23T21:01:45.010Z,29.909,80.879,33,4,mb,,,,0.8,us,usp00036ws,2014-11-07T00:40:41.909Z,"32 km ENE of D?rchul?, Nepal",earthquake,,,,3,reviewed,us,us
1987-07-18T16:29:18.880Z,31.144,78.049,54.1,4.7,mb,,,,1.3,us,usp00036rp,2014-11-07T00:40:41.404Z,"28 km ESE of Rohru, India",earthquake,,14.2,,6,reviewed,us,us
1987-07-17T21:12:33.590Z,27.692,92.881,33,4.8,mb,,,,1,us,usp00036qu,2014-11-07T00:40:41.303Z,"65 km NE of Bomdila, India",earthquake,,,,7,reviewed,us,us
1987-06-22T23:06:51.770Z,28.61,87.223,33,4.1,mb,,,,1.2,us,usp0003608,2014-11-07T00:40:33.669Z,"83 km NNE of Lobujya, Nepal",earthquake,,,,2,reviewed,us,us
1987-06-06T11:02:41.590Z,30.47,79.202,44.4,4.9,mb,,,,0.9,us,usp00035jt,2022-04-27T21:41:47.047Z,"22 km WNW of P?palkoti, India",earthquake,,10.9,,19,reviewed,us,us
1987-06-06T03:14:24.490Z,30.555,79.267,33,4.7,mb,,,,1,us,usp00035jf,2014-11-07T00:40:30.922Z,"21 km NW of P?palkoti, India",earthquake,,,,12,reviewed,us,us
1987-05-10T05:10:40.050Z,28.22,86.739,33,4.6,mb,,,,0.9,us,usp00034vq,2014-11-07T00:40:24.127Z,"30 km NNW of Lobujya, Nepal",earthquake,,,,3,reviewed,us,us
1987-04-23T09:05:56.920Z,27.991,87.102,47.6,4.7,mb,,,,0.8,us,usp00034da,2014-11-07T00:40:16.726Z,"28 km E of Lobujya, Nepal",earthquake,,7,,20,reviewed,us,us
1987-03-27T22:53:17.210Z,31.946,90.939,33,3.9,mb,,,,1.5,us,usp00033pz,2014-11-07T00:40:07.429Z,"118 km WNW of Nagqu, China",earthquake,,,,2,reviewed,us,us
1987-02-24T22:17:07.520Z,29.052,81.854,111.5,4.4,mb,,,,0.9,us,usp00032r8,2014-11-07T00:39:53.648Z,"26 km NNE of Dailekh, Nepal",earthquake,,19.3,,4,reviewed,us,us
1987-01-24T10:34:26.160Z,27.657,92.686,27.3,4.9,mb,,,,0.9,us,usp00031w7,2022-04-27T21:55:56.698Z,"50 km NNE of Bomdila, India",earthquake,,6.7,,30,reviewed,us,us
1987-01-19T08:12:05.810Z,28.243,83.572,33,4.9,mb,,,,1.1,us,usp00031s1,2022-04-27T21:55:47.609Z,"3 km SSW of B?glung, Nepal",earthquake,,,,30,reviewed,us,us
1987-01-19T07:46:24.490Z,28.385,83.682,33,5.2,mb,,,,1,us,usp00031rz,2022-04-27T21:55:46.485Z,"4 km S of Chitre, Nepal",earthquake,,,,50,reviewed,us,us
1986-11-08T18:24:31.770Z,27.176,92.322,33,4.5,mb,,,,1.3,us,usp0002zth,2014-11-07T00:39:20.075Z,"14 km SW of Bomdila, India",earthquake,,,,1,reviewed,us,us
1986-09-16T16:01:37.210Z,30.993,86.607,33,4.5,mb,,,,1.3,us,usp0002y52,2014-11-07T00:39:01.097Z,"227 km NE of Saga, China",earthquake,,,,4,reviewed,us,us
1986-09-16T13:29:04.860Z,31.172,86.673,33,4.4,mb,,,,1.5,us,usp0002y4y,2014-11-07T00:39:01.085Z,"247 km NE of Saga, China",earthquake,,,,4,reviewed,us,us
1986-09-09T16:40:13.200Z,31.587,85.04,33,4.8,mb,,,,1.3,us,usp0002xyd,2014-11-07T00:38:59.646Z,"251 km N of Saga, China",earthquake,,,,14,reviewed,us,us
1986-09-09T16:24:26.630Z,31.546,85.067,33,5.2,mb,,,,1.1,us,usp0002xyc,2022-04-27T22:04:48.133Z,"246 km N of Saga, China",earthquake,,,,25,reviewed,us,us
1986-09-09T16:22:51.950Z,31.621,85.026,33,4.8,mb,,,,1.1,us,usp0002xyb,2014-11-07T00:38:59.622Z,"255 km N of Saga, China",earthquake,,,,21,reviewed,us,us
1986-09-05T08:34:25.660Z,29.147,85.142,33,4.1,mb,,,,1.4,us,usp0002xut,2014-11-07T00:38:58.525Z,"21 km SSW of Saga, China",earthquake,,,,1,reviewed,us,us
1986-07-19T20:12:55.230Z,31.26,86.91,33,5.1,mw,,,,1.2,us,usp0002w6j,2022-04-27T22:10:12.179Z,"268 km NE of Saga, China",earthquake,,,,,reviewed,us,hrv
1986-07-16T22:03:10.790Z,31.049,77.997,33,5.5,mw,,,,1,us,usp0002w2z,2022-04-27T22:09:49.002Z,"28 km SE of Rohru, India",earthquake,,,,,reviewed,us,hrv
1986-06-29T11:22:35.600Z,31.255,86.75,33,4.5,mb,,,,1.4,us,usp0002vhv,2014-11-07T00:38:35.577Z,"259 km NE of Saga, China",earthquake,,,,5,reviewed,us,us
1986-06-25T00:28:22.010Z,31.146,86.778,33,4.7,mb,,,,1,us,usp0002vcw,2014-11-07T00:38:34.949Z,"251 km NE of Saga, China",earthquake,,,,20,reviewed,us,us
1986-06-23T17:19:29.650Z,31.23,87.014,33,4.8,mb,,,,1.1,us,usp0002vba,2014-11-07T00:38:34.343Z,"272 km NE of Saga, China",earthquake,,,,12,reviewed,us,us
1986-06-20T17:12:46.940Z,31.24,86.847,33,6.1,mw,,,,1.2,us,usp0002v80,2022-04-27T22:14:47.672Z,"263 km NE of Saga, China",earthquake,,,,,reviewed,us,hrv
1986-05-23T09:51:14.380Z,31.629,91.21,33,4.9,mb,,,,1.2,us,usp0002ubh,2014-11-07T00:38:25.658Z,"82 km WNW of Nagqu, China",earthquake,,,,3,reviewed,us,us
1986-05-22T14:44:54.580Z,31.644,91.075,33,4.8,mb,,,,0.5,us,usp0002uaf,2014-11-07T00:38:25.527Z,"95 km W of Nagqu, China",earthquake,,,,1,reviewed,us,us
1986-04-29T15:23:10.680Z,31.4,88.331,33,4.6,mb,,,,1.6,us,usp0002tbg,2014-11-07T00:38:16.179Z,"244 km NNW of Rikaze, China",earthquake,,,,5,reviewed,us,us
1986-04-20T16:55:37.490Z,32.13,92.189,33,4.8,mb,,,,1,us,usp0002t2g,2014-11-07T00:38:15.100Z,"73 km N of Nagqu, China",earthquake,,,,8,reviewed,us,us
1986-04-12T12:44:00.760Z,28.781,86.48,33,4.4,mb,,,,0.8,us,usp0002sv7,2014-11-07T00:38:12.741Z,"97 km NNW of Lobujya, Nepal",earthquake,,,,1,reviewed,us,us
1986-04-04T07:58:37.370Z,30.858,88.256,33,4.5,mb,,,,1.3,us,usp0002sna,2014-11-07T00:38:11.206Z,"188 km NNW of Rikaze, China",earthquake,,,,8,reviewed,us,us
1986-03-28T18:05:46.770Z,30.801,79.166,33,4.2,mb,,,,1.3,us,usp0002scj,2014-11-07T00:38:06.195Z,"Uttaranchal, India",earthquake,,,,2,reviewed,us,us
1986-02-28T20:51:21.670Z,29.108,81.909,63.1,4.6,mb,,,,1,us,usp0002rda,2014-11-07T00:37:57.038Z,"32 km SW of Jumla, Nepal",earthquake,,15.1,,11,reviewed,us,us
1986-01-25T21:30:17.360Z,31.575,85.139,33,4.7,mb,,,,1.4,us,usp0002qe8,2014-11-07T00:37:48.730Z,"249 km N of Saga, China",earthquake,,,,8,reviewed,us,us
1986-01-10T03:46:29.910Z,28.648,86.527,54.6,5.2,mw,,,,1,us,usp0002pxe,2022-04-27T22:25:58.294Z,"82 km NNW of Lobujya, Nepal",earthquake,,7.9,,,reviewed,us,hrv
1986-01-07T20:20:01.680Z,26.93,88.325,69.6,5,mb,,,,0.9,us,usp0002pv7,2014-11-07T00:37:45.752Z,"7 km NE of K?rsiy?ng, India",earthquake,,10.7,,4,reviewed,us,us
1986-01-06T09:50:42.290Z,27.8,85.392,33.6,4.5,mb,,,,1.4,us,usp0002ptn,2014-11-07T00:37:45.303Z,"12 km NNE of Kathmandu, Nepal",earthquake,,8.4,,4,reviewed,us,us
1985-12-26T18:04:26.730Z,27.13,92.071,12.7,5,mb,,,,1,us,usp0002pev,2014-11-07T00:37:40.291Z,"38 km WSW of Bomdila, India",earthquake,,6.3,,18,reviewed,us,us
1985-12-25T04:47:08.040Z,32.128,89.713,33,4.9,mb,,,,1,us,usp0002pd2,2014-11-07T00:37:40.071Z,"233 km WNW of Nagqu, China",earthquake,,,,8,reviewed,us,us
1985-12-23T13:49:44.990Z,27.61,85.722,45.3,4.6,mb,,,,1.4,us,usp0002pa9,2014-11-07T00:37:39.717Z,"17 km E of Dhulikhel, Nepal",earthquake,,9,,4,reviewed,us,us
1985-12-15T11:45:32.140Z,30.831,86.394,33,4.5,mb,,,,1.2,us,usp0002nwd,2014-11-07T00:37:37.710Z,"201 km NE of Saga, China",earthquake,,,,5,reviewed,us,us
1985-12-08T14:24:32.200Z,30.893,86.535,33,4.9,mb,,,,1.3,us,usp0002np6,2022-04-27T22:28:37.742Z,"214 km NE of Saga, China",earthquake,,,,19,reviewed,us,us
1985-12-08T13:36:34.190Z,30.751,86.621,33,4.9,mb,,,,1.3,us,usp0002np5,2014-11-07T00:37:36.771Z,"207 km NE of Saga, China",earthquake,,,,19,reviewed,us,us
1985-12-08T13:35:00.730Z,30.922,86.598,37.4,4.8,mb,,,,1.2,us,usp0002np4,2022-04-27T22:28:32.057Z,"221 km NE of Saga, China",earthquake,,10,,28,reviewed,us,us
1985-10-31T15:26:08.180Z,27.124,92.505,17.5,4.9,mb,,,,1,us,usp0002mb8,2014-11-07T00:37:22.201Z,"17 km SSE of Bomdila, India",earthquake,,6.5,,12,reviewed,us,us
1985-10-30T20:18:52.470Z,31.593,82.948,33,4.6,mb,,,,1.5,us,usp0002mag,2014-11-07T00:37:22.141Z,"222 km NE of Burang, China",earthquake,,,,4,reviewed,us,us
1985-10-25T19:59:03.430Z,27.109,92.594,33,4.7,mb,,,,1.1,us,usp0002m4g,2014-11-07T00:37:21.237Z,"24 km SE of Bomdila, India",earthquake,,,,2,reviewed,us,us
1985-10-21T08:57:09.130Z,28.845,83.974,33,4.5,mb,,,,1.4,us,usp0002kzx,2014-11-07T00:37:20.311Z,"53 km NNE of Chitre, Nepal",earthquake,,,,6,reviewed,us,us
1985-10-12T19:35:06.350Z,27.135,92.586,10,4.6,mb,,,,1.3,us,usp0002kr4,2014-11-07T00:37:19.260Z,"Arunachal Pradesh, India",earthquake,,,,3,reviewed,us,us
1985-10-12T18:22:35.880Z,27.133,92.537,9.1,5.3,mb,,,,1,us,usp0002kqy,2022-04-27T22:33:30.475Z,"18 km SE of Bomdila, India",earthquake,,,,37,reviewed,us,us
1985-10-03T20:23:23.140Z,29.219,83.895,14.3,4.1,mb,,,,1.2,us,usp0002kec,2014-11-07T00:37:16.870Z,"90 km NNE of Chitre, Nepal",earthquake,,6.8,,3,reviewed,us,us
1985-10-02T16:33:50.770Z,27.082,89.745,45.9,4.4,mb,,,,1.4,us,usp0002kd0,2014-11-07T00:37:16.432Z,"13 km W of Daga, Bhutan",earthquake,,15,,3,reviewed,us,us
1985-09-13T05:33:08.110Z,29.824,84.052,33,4.5,mb,,,,1.4,us,usp0002jqm,2014-11-07T00:37:10.008Z,"126 km WNW of Saga, China",earthquake,,,,6,reviewed,us,us
1985-07-28T14:45:38.690Z,30.364,88.804,33,4.5,mb,,,,0.5,us,usp0002h5d,2014-11-07T00:36:53.837Z,"123 km N of Rikaze, China",earthquake,,,,3,reviewed,us,us
1985-07-12T05:45:09.800Z,31.367,82.234,33,4.4,mb,,,,1.5,us,usp0002gqd,2014-11-07T00:36:51.685Z,"156 km NE of Burang, China",earthquake,,,,6,reviewed,us,us
1985-07-12T04:51:15.320Z,31.679,82.37,33,4.7,mb,,,,1.2,us,usp0002gqb,2014-11-07T00:36:51.680Z,"191 km NE of Burang, China",earthquake,,,,10,reviewed,us,us
1985-06-21T15:13:38.580Z,31.921,85.085,33,4.3,mb,,,,1.5,us,usp0002g1e,2014-11-07T00:36:44.636Z,"288 km N of Saga, China",earthquake,,,,4,reviewed,us,us
1985-06-17T04:24:05.140Z,31.644,82.305,33,4.6,mb,,,,1.3,us,usp0002fx7,2014-11-07T00:36:44.143Z,"184 km NE of Burang, China",earthquake,,,,6,reviewed,us,us
1985-06-14T17:19:05.910Z,29.808,79.312,33,3.9,mb,,,,1.5,us,usp0002fuw,2014-11-07T00:36:43.871Z,"11 km WNW of Dw?r?h?t, India",earthquake,,,,1,reviewed,us,us
1985-05-06T20:59:46.320Z,28.328,82.305,46.6,4.5,mb,,,,1.4,us,usp0002egz,2014-11-07T00:36:33.435Z,"14 km NW of Besisahar, Nepal",earthquake,,12.7,,6,reviewed,us,us
1985-04-06T12:08:26.220Z,28.335,91.802,33,4.4,mb,,,,0.9,us,usp0002dhp,2014-11-07T00:36:25.255Z,"85 km N of Tawang, India",earthquake,,,,4,reviewed,us,us
1985-02-16T11:16:29.170Z,30.618,85.586,33,4.3,mb,,,,1.1,us,usp0002byf,2014-11-07T00:36:10.771Z,"147 km NNE of Saga, China",earthquake,,,,3,reviewed,us,us
1985-02-15T04:54:44.080Z,30.129,81.609,33,4.4,mb,,,,1.2,us,usp0002bx7,2014-11-07T00:36:10.660Z,"45 km ESE of Burang, China",earthquake,,,,5,reviewed,us,us
1985-01-30T22:02:12.500Z,31.029,85.582,33,4.7,mb,,,,1.1,us,usp0002bgm,2014-11-07T00:36:04.653Z,"192 km N of Saga, China",earthquake,,,,27,reviewed,us,us
1985-01-07T16:13:05.190Z,27.152,91.986,11.8,5.6,mb,,,,1,us,usp0002au5,2022-04-27T22:56:44.023Z,"45 km WSW of Bomdila, India",earthquake,,5.5,,63,reviewed,us,us
1984-12-18T22:46:57.500Z,29.425,80.862,33,4.7,mb,,,,1.4,us,usp0002a74,2014-11-07T00:35:53.361Z,"19 km NNW of Dipayal, Nepal",earthquake,,,,3,reviewed,us,us
1984-12-15T10:54:10.500Z,31.284,77.805,33,4.7,mb,,,,1.1,us,usp0002a2a,2014-11-07T00:35:52.656Z,"10 km NNE of Rohru, India",earthquake,,,,5,reviewed,us,us
1984-12-05T14:14:15.710Z,27.202,81.728,33,4.7,mb,,,,1.1,us,usp00029tg,2020-08-26T23:50:57.272Z,"8 km NNE of Colonelganj, India",earthquake,,,,9,reviewed,us,us
1984-11-28T00:29:31.840Z,31.759,89.042,33,4.5,mb,,,,1.4,us,usp00029j0,2014-11-07T00:35:45.106Z,"255 km NW of Dêqên, China",earthquake,,,,8,reviewed,us,us
1984-11-26T03:35:37.730Z,30.489,79.252,33,4.5,mb,,,,1.1,us,usp00029fv,2014-11-07T00:35:44.885Z,"18 km WNW of P?palkoti, India",earthquake,,,,10,reviewed,us,us
1984-11-23T06:14:18.370Z,29.386,81.571,33,4.4,mb,,,,1.5,us,usp00029b5,2014-11-07T00:35:44.351Z,"60 km WNW of Jumla, Nepal",earthquake,,,,4,reviewed,us,us
1984-11-18T22:04:32.070Z,28.799,84.073,33,5.3,mb,,,,1.1,us,usp000296h,2014-11-07T00:35:43.642Z,"55 km NE of Chitre, Nepal",earthquake,,,,3,reviewed,us,us
1984-11-15T21:09:03.050Z,26.696,92.718,74.1,4.7,mb,,,,1.2,us,usp0002940,2014-11-07T00:35:42.937Z,"10 km NW of Tezpur, India",earthquake,,7.9,,13,reviewed,us,us
1984-10-24T08:19:31.300Z,29.704,80.053,56.3,4.2,mb,,,,1.4,us,usp00028f7,2014-11-07T00:35:36.270Z,"20 km NW of Pithor?garh, India",earthquake,,13.3,,5,reviewed,us,us
1984-10-02T22:13:33.550Z,30.982,88.761,33,4.4,mb,,,,1.2,us,usp00027vq,2014-11-07T00:35:32.162Z,"192 km N of Rikaze, China",earthquake,,,,3,reviewed,us,us
1984-09-15T10:15:22.380Z,29.212,81.525,33,4.6,mb,,,,1.3,us,usp00027dr,2014-11-07T00:35:26.875Z,"44 km NNW of Dailekh, Nepal",earthquake,,,,6,reviewed,us,us
